id,name,state,created_at,updated_at,Route.Stop,Route.Latitude,Route.Longitude
60028,POMERENE,AZ,5/9/12 18:01,4/25/19 17:16,7,32.107167,-110.30025
60028,POMERENE,AZ,5/9/12 18:01,4/25/19 17:16,8,32.101833,-110.290167
60028,POMERENE,AZ,5/9/12 18:01,4/25/19 17:16,9,32.132139,-110.286139
60028,POMERENE,AZ,5/9/12 18:01,4/25/19 17:16,10,32.145417,-110.288917
60029,SAN SIMON,AZ,6/13/12 13:53,5/30/13 17:21,1,32.499687,-109.336844
60030,LUKEVILLE,AZ,6/13/12 13:53,3/27/19 17:42,1,31.957191,-112.799987
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,1,31.38752,-111.06481
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,2,31.39368,-111.07562
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,3,31.39312,-111.08964
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,4,31.39107,-111.10558
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,5,31.38993,-111.11825
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,6,31.39224,-111.13065
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,7,31.39835,-111.14186
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,8,31.40716,-111.15139
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,9,31.41371,-111.16061
60031,PENA BLANCA,AZ,5/9/12 18:01,4/25/19 16:30,10,31.42391,-111.16501
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,1,31.5176,-110.79459
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,2,31.52271,-110.78075
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,3,31.53195,-110.76937
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,4,31.54085,-110.75773
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,5,31.54005,-110.73932
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,6,31.53506,-110.7243
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,7,31.52787,-110.7113
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,8,31.51602,-110.70395
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,9,31.50052,-110.70313
60032,PATAGONIA,AZ,5/9/12 18:01,4/25/19 16:30,10,31.40957,-110.69317
60033,SUNIZONA,AZ,5/9/12 18:00,4/19/19 18:38,1,31.818195,-109.694808
60050,MORMON LAKE,AZ,5/9/12 18:01,4/25/19 16:30,,,
60051,TOROWEAP,AZ,6/13/12 13:53,3/7/19 18:20,1,36.286379,-113.064986
60052,DRY PARK,AZ,6/13/12 13:53,5/19/16 15:17,1,36.309268,-112.02877
60053,PAGE,AZ,6/13/12 13:53,6/13/12 13:53,1,36.914238,-111.452995
60054,COW SPRINGS,AZ,6/13/12 13:53,6/3/21 23:30,1,36.391563,-110.879431
60055,MANY FARMS,AZ,6/13/12 13:53,4/20/21 17:56,1,36.359923,-109.64379
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,1,35.06785,-114.34287
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,2,35.06579,-114.33347
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,3,35.06253,-114.32294
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,4,35.05985,-114.3101
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,5,35.05609,-114.30419
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,6,35.05304,-114.294
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,7,35.05045,-114.28568
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,8,35.04915,-114.27545
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,9,35.0457,-114.26637
60056,RIVIERA,AZ,5/9/12 18:00,5/31/19 13:38,10,35.04142,-114.25864
60057,ANTARES,AZ,5/9/12 18:00,5/12/15 18:42,1,35.414999,-113.806548
60058,WILLIAMS,AZ,6/13/12 13:53,5/30/19 18:26,1,35.055632,-112.218833
60059,MAINE,AZ,6/13/12 13:53,6/5/14 21:41,1,35.16341,-111.947585
60060,CASTLE BUTTE,AZ,6/13/12 13:53,6/13/12 13:53,1,35.277981,-110.379898
60061,GREASEWOOD,AZ,6/13/12 13:53,6/13/12 13:53,1,35.530234,-109.851608
60063,ALAMO RES,AZ,5/9/12 18:00,3/14/22 17:52,1,34.229807,-113.601104
60064,SKULL VALLEY,AZ,5/9/12 18:01,5/9/12 18:01,1,34.773391,-112.61843
60065,TONTO VILLAGE,AZ,5/9/12 18:00,4/19/19 18:39,1,34.356684,-111.100829
60066,FOREST LAKES,AZ,5/9/12 18:02,4/17/19 19:31,1,34.694225,-110.778358
60067,PINETOP,AZ,5/9/12 18:01,4/25/19 16:26,1,34.115398,-109.91545
60068,CIBOLA LAKE,AZ,5/9/12 18:01,5/4/21 14:15,1,33.231216,-114.668044
60069,GILA BEND,AZ,5/9/12 18:00,4/19/19 18:39,1,33.286998,-112.937545
60070,PALO VERDE,AZ,5/9/12 18:02,4/4/14 21:41,1,33.333748,-112.6771
60071,BARLETT RES,AZ,5/9/12 18:00,5/9/12 18:00,1,33.817703,-111.639838
60072,CUTTER,AZ,6/13/12 13:53,6/13/12 13:53,1,33.175082,-110.528854
60073,ALPINE,AZ,5/9/12 18:01,4/25/19 16:30,1,33.866866,-109.165766
60074,ARABY,AZ,5/9/12 18:00,8/27/22 20:32,1,32.854801,-114.44522
60076,PISINIMO,AZ,6/13/12 13:53,3/23/21 17:14,1,32.17644,-112.262496
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,1,32.57419,-111.32603
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,2,32.5694,-111.33908
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,3,32.56368,-111.35508
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,4,32.55812,-111.37029
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,5,32.55239,-111.38608
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,6,32.54681,-111.40108
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,7,32.54099,-111.41652
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,8,32.53522,-111.43216
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,9,32.52979,-111.44796
60077,RED ROCK,AZ,5/9/12 18:02,4/25/19 17:34,10,32.52409,-111.46304
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,1,32.54256,-110.50543
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,2,32.52964,-110.50367
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,3,32.5158,-110.50085
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,4,32.50194,-110.49634
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,5,32.48779,-110.49405
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,6,32.47397,-110.49081
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,7,32.46114,-110.48812
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,8,32.44884,-110.49137
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,9,32.43609,-110.4977
60078,REDINGTON,AZ,5/9/12 18:02,3/24/23 19:36,10,32.42224,-110.4988
60079,MT GRAHAM,AZ,5/9/12 18:01,5/9/12 18:01,1,32.649371,-109.816871
60080,CABEZA PRIETA,AZ,5/9/12 18:01,4/26/22 18:23,1,32.401385,-112.933219
60081,AMADO,AZ,6/13/12 13:53,2/5/18 16:47,1,31.712032,-111.067145
60082,SAHUARITA,AZ,6/13/12 13:53,4/9/18 21:16,1,31.957626,-110.944625
60083,MC NEAL,AZ,5/9/12 18:02,5/9/12 18:02,1,31.646754,-109.472747
60101,NAVAJO TRAIL,AZ,6/13/12 13:53,3/7/19 18:20,1,36.690101,-113.458785
60103,KAIBITO,AZ,6/13/12 13:53,6/13/12 13:53,1,36.609546,-111.076865
60105,TSAILE,AZ,6/13/12 13:53,6/13/12 13:53,1,36.301968,-109.196586
60106,WILLOW BEACH,AZ,6/13/12 13:53,6/13/12 13:53,1,35.866378,-114.661986
60107,PEACH SPRING,AZ,6/13/12 13:53,6/25/19 23:05,1,35.55247,-113.363563
60108,SELIGMAN,AZ,5/9/12 18:00,4/23/19 20:40,1,35.230795,-112.585967
60115,HAPPY JACK,AZ,6/13/12 13:53,7/10/17 23:56,1,34.555508,-111.287422
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,1,34.611166,-110.377466
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,2,34.593124,-110.378419
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,3,34.577132,-110.378323
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,4,34.566124,-110.378213
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,5,34.551913,-110.378259
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,6,34.539811,-110.378552
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,7,34.52185,-110.378452
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,8,34.498366,-110.378277
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,9,34.485884,-110.378539
60116,CLAY SPRINGS,AZ,5/9/12 18:00,4/19/19 18:31,10,34.471974,-110.381014
60119,HOPE,AZ,6/13/12 13:53,5/17/14 22:10,1,33.922584,-113.82479
60121,CASA GRANDE,AZ,5/9/12 18:01,5/9/12 18:01,1,33.038543,-111.378906
60122,CARR MT,AZ,5/9/12 18:01,3/27/23 18:09,1,33.565611,-110.946464
60123,SPRUCEDALE,AZ,6/13/12 13:53,6/13/12 13:53,1,33.610381,-109.106307
60126,Lake Valley,NM,5/9/12 18:03,4/25/19 17:13,,,
60127,CACTUS FOREST,AZ,5/9/12 18:02,3/23/14 15:16,1,32.958312,-111.333472
60133,PORTAL,AZ,6/13/12 13:53,5/12/19 16:16,1,31.982526,-109.201339
60176,BATES WELL,AZ,5/9/12 18:01,4/27/16 20:24,1,32.355932,-112.827079
60206,WILLOW BEACH 2,AZ,5/9/12 18:00,5/20/21 15:23,1,35.866318,-114.662025
60529,PINAL DUMM,AZ,5/9/12 18:01,5/9/12 18:01,,,
60611,MORRO,AZ,5/9/12 18:02,4/25/19 17:23,,,
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,1,34.925944,-111.406083
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,2,34.925917,-111.406139
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,3,34.941806,-111.375333
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,4,34.9425,-111.359167
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,5,34.943,-111.342028
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,6,34.957333,-111.346694
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,7,34.954444,-111.331556
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,8,34.940306,-111.352694
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,9,34.928278,-111.351083
60622,MORR,AZ,5/9/12 18:02,6/4/21 15:20,10,34.933333,-111.341028
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,1,31.55174,-109.5491
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,2,31.54314,-109.54909
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,3,31.54306,-109.53902
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,4,31.54172,-109.53182
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,5,31.53442,-109.5372
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,6,31.52669,-109.53806
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,7,31.52575,-109.54743
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,8,31.52269,-109.55496
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,9,31.52383,-109.56452
60900,DRAGOON,AZ,5/9/12 18:01,4/25/19 16:51,10,31.52408,-109.57221
60901,RUCKER,AZ,6/13/12 13:53,6/13/12 13:53,1,31.606461,-109.225288
60980,FOUNTAIN VERDE NEEDLE,AZ,5/9/12 18:01,5/9/12 18:01,,,
60988,NORTH WHITE TANKS,AZ,5/9/12 18:01,4/25/19 16:37,,,
60991,BUKEYE1,AZ,5/9/12 18:01,4/25/19 16:37,,,
60992,BUKEYE1,AZ,5/9/12 18:01,4/25/19 16:37,,,
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,1,31.96552,-111.59849
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,2,31.95614,-111.609147
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,3,31.950772,-111.620961
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,4,31.963119,-111.622572
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,5,31.968956,-111.610283
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,6,31.982044,-111.600622
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,7,31.990836,-111.583205
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,8,31.99814,-111.57049
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,9,32.012446,-111.574387
61512,PIMA,AZ,5/9/12 18:02,3/10/20 17:47,10,32.026702,-111.577139
63015,Climax,NC,5/9/12 18:03,5/9/12 18:03,,,
63021,Craven Gap,NC,5/9/12 18:03,4/30/19 16:14,,,
63209,AZTEC PEAK?,AZ,5/9/12 18:00,3/28/21 19:50,1,33.811447,-110.905151
63212,Cokesbury,NC,5/9/12 18:03,6/27/12 13:59,,,
63304,Gupton,NC,5/9/12 18:03,7/9/12 20:52,,,
64580,COCHISE,AZ,5/9/12 18:00,4/19/19 18:33,,,
67054,Tatum,OK,5/9/12 18:03,4/25/19 15:50,,,
69002,BUCKEYE,AZ,5/9/12 18:01,4/25/19 16:37,,,
69003,CROWN KING,AZ,5/9/12 18:01,4/26/19 16:13,,,
69004,KATIEYAVAPAI,AZ,5/9/12 18:02,4/25/19 18:03,,,
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,1,33.903283,-112.3256
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,2,33.916533,-112.328217
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,3,33.9269,-112.328117
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,4,33.933583,-112.321983
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,5,33.946367,-112.32865
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,6,33.957433,-112.33735
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,7,33.968617,-112.347217
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,8,33.975033,-112.360517
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,9,33.987117,-112.364933
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,10,33.994867,-112.37725
69005,MARIYAVA,AZ,5/9/12 18:01,4/23/19 20:51,11,33.997083,-112.383333
69006,WITTMAN,AZ,5/9/12 18:02,7/7/20 15:18,,,
69007,YAVAPAI,AZ,6/13/12 13:53,6/13/12 13:53,,,
69011,Deschutes,OR,5/9/12 18:03,4/30/19 15:27,,,
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,1,33.99078,-112.73764
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,2,33.97525,-112.72661
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,3,33.96133,-112.71395
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,4,33.94645,-112.70399
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,5,33.93117,-112.68939
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,6,33.92097,-112.67953
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,7,33.90872,-112.67526
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,8,33.89723,-112.66833
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,9,33.8807,-112.65511
69028,WICKENBURG,AZ,5/9/12 18:02,5/9/12 18:02,10,33.86829,-112.63931
69272,DRAGOON,AZ,6/13/12 13:53,4/25/19 16:51,1,31.919716,-109.915
69316,OATMAN,AZ,6/13/12 13:53,6/13/12 13:53,1,34.985987,-114.483115
69332,RIVIERA,AZ,6/13/12 13:53,6/13/12 13:53,1,35.124156,-114.580116
69352,ZENIFF,AZ,6/13/12 13:53,4/20/21 17:57,1,34.667366,-110.323013
69580,COCHISE,AZ,5/9/12 18:02,5/9/12 18:02,,,
69607,COCOCINO MORR,AZ,5/9/12 18:02,4/25/19 17:20,,,
69608,Bloody Basin,AZ,2/13/13 19:38,4/19/19 18:30,,,
69609,Thumb Butte Forest Loop,AZ,3/24/13 18:12,5/30/19 20:45,,,
69610,richs rt,AZ,4/2/13 19:14,5/30/19 20:58,,,
69611,cabeza prieta 6080,AZ,4/22/13 18:28,4/22/13 18:34,,,
69612,San Pedro River Road,AZ,4/23/13 14:24,5/29/18 0:48,,,
69613,Wolf Creek - S. Senator,AZ,4/30/13 16:56,5/30/19 20:45,,,
69614,McNeal 6083,AZ,5/26/13 21:24,4/20/18 15:54,,,
69615,300Rd/Mogollon Rim,AZ,6/19/13 23:11,4/26/16 0:27,,,
69616,Williams,AZ,1/11/14 21:49,5/30/19 18:26,,,
69617,Wupatki NM,AZ,6/10/14 14:36,6/10/14 14:36,,,
69618,Little Mtn-Oak Corral,AZ,6/10/14 14:42,6/10/14 14:42,,,
69619,San Simon,AZ,6/26/14 19:11,5/31/19 13:57,,,
69620,Espee,AZ,4/21/15 23:12,7/8/15 23:44,,,
69621,Cochise 4580,AZ,8/3/15 16:50,4/25/19 16:37,,,
69622,Houston Mesa,AZ,3/11/16 22:25,2/16/21 20:55,,,
69623,BMRANGERDISTRICT,AZ,5/18/16 21:03,5/18/16 21:38,,,
69624,BMRangerDistrict,AZ,5/18/16 21:38,5/18/16 22:10,,,
69625,BMRANGERDISTRICT,AZ,5/18/16 22:12,5/18/16 22:12,,,
69626,,AZ,6/7/16 17:11,6/7/16 17:11,,,
69627,,AZ,6/7/16 17:46,6/7/16 17:46,,,
69628,,AZ,6/13/16 14:28,6/13/16 17:00,,,
69629,Sycamore Canyon Road,AZ,3/30/17 21:42,3/30/17 21:42,,,
69630,Well Road,AZ,3/30/17 21:54,3/30/17 21:54,,,
69631,AguaFriaNatMon,AZ,4/11/17 6:56,4/11/17 6:56,,,
69632,A-Cross,AZ,4/13/17 15:48,2/16/21 20:55,,,
69633,Slate creek,AZ,4/13/17 20:29,4/13/17 20:29,,,
69634,Slate Creek--Tonto NF,AZ,4/18/17 14:56,4/18/17 14:56,,,
69635,Alamo Lake,AZ,4/19/17 20:35,4/19/17 20:35,,,
69636,sahuarita,AZ,5/3/17 19:45,5/3/17 19:49,,,
69637,Hackberry,AZ,7/21/17 22:12,7/21/17 22:12,,,
69638,,AZ,4/9/18 21:12,8/16/19 13:44,,,
69639,Madera Canyon,AZ,7/25/18 23:45,7/25/18 23:45,,,
69640,Bubbling Ponds,AZ,3/22/19 2:25,4/29/20 22:18,,,
69641,Bill Gray Rd,AZ,3/22/19 2:31,3/22/19 2:31,,,
69642,Lukeville,AZ,3/26/19 15:41,3/26/19 15:42,,,
69643,Wupatki,AZ,4/17/19 18:21,3/23/23 23:06,,,
69644,Wupatki,AZ,4/17/19 18:42,3/23/23 23:06,,,
69645,BANWR Brown Canyon,AZ,5/16/19 23:57,1/18/22 15:36,,,
69646,Carr Canyon,AZ,5/17/19 19:57,3/27/23 18:10,,,
69647,,AZ,6/24/19 21:24,6/24/19 21:24,,,
69648,kitt peak,AZ,3/20/20 21:06,5/19/22 23:14,,,
69649,kitt peak,AZ,3/20/20 21:07,5/19/22 23:13,,,
69650,Tortolitas,AZ,4/7/20 21:33,4/7/20 21:33,,,
69651,Willow Springs,AZ,4/7/20 21:39,4/7/20 21:39,,,
69652,PimaTye,AZ,4/26/20 18:30,4/26/20 18:30,,,
69653,FS 525 Honanki Ruins,AZ,4/29/20 21:42,4/29/20 21:42,,,
69654,MaricopaBear0507,AZ,5/15/20 15:23,5/15/20 15:23,,,
69655,Pinery Canyon,AZ,6/21/20 20:31,6/21/20 20:31,,,
69656,300 RD/MOGOLLON RIM #69625,AZ,6/30/20 19:04,7/9/20 17:16,,,
69657,300 RD/Mogollon Rim #69625,AZ,7/9/20 17:18,7/9/20 17:18,,,
69658,300 Rd/Mogollon Rim,AZ,11/4/20 18:14,6/22/22 23:06,,,
69659,300 Rd/Mogollon Rim,AZ,11/4/20 18:39,11/4/20 18:39,,,
69660,Seven springs,AZ,3/25/21 13:58,3/25/21 13:58,,,
69661,Cibola Lake,AZ,4/9/21 15:43,5/4/21 15:45,,,
69662,San Simon,AZ,4/16/21 16:42,4/16/21 16:42,,,
69663,BINGO,AZ,4/17/21 17:21,4/17/21 17:21,,,
69664,,AZ,4/19/21 18:31,4/19/21 18:31,,,
69665,Elgin Research Ranch,AZ,5/25/21 15:06,5/25/21 15:06,,,
70001,OLD MILO,AR,6/13/12 13:53,6/13/12 13:53,1,33.311802,-91.890575
70002,EUDORA,AR,6/13/12 13:53,6/13/12 13:53,1,33.168375,-91.332234
70003,RAMSEY,AR,6/13/12 13:53,6/13/12 13:53,1,33.904597,-92.597961
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,1,33.590838,-92.697205
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,2,33.577123,-92.69335
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,3,33.565177,-92.693722
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,4,33.557533,-92.692027
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,5,33.557661,-92.676388
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,6,33.548032,-92.668241
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,7,33.537151,-92.657099
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,8,33.533175,-92.64149
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,9,33.523215,-92.634037
70004,LOCUST BAYOU,AR,5/9/12 18:01,5/9/12 18:01,10,33.513697,-92.6265
70005,STAMPS,AR,6/13/12 13:53,5/8/14 17:56,1,33.375581,-93.470629
70006,HOPE,AR,6/13/12 13:53,6/13/12 13:53,1,33.663203,-93.663721
70007,ASHDOWN,AR,6/13/12 13:53,6/13/12 13:53,1,33.696996,-94.122864
70008,HUGHES,AR,6/13/12 13:53,6/13/12 13:53,1,34.926999,-90.506322
70009,WEST TYLER,AR,6/13/12 13:53,6/13/12 13:53,1,34.707997,-91.700048
70010,SOUTH BEND,AR,6/13/12 13:53,6/13/12 13:53,1,34.048743,-91.4995
70011,CROWS,AR,6/13/12 13:53,6/13/12 13:53,1,34.617677,-92.785457
70012,POYEN,AR,6/13/12 13:53,6/13/12 13:53,1,34.340016,-92.663652
70013,HOLLYWOOD,AR,6/13/12 13:53,6/13/12 13:53,1,34.034498,-93.251341
70014,BLAKELY,AR,6/13/12 13:53,6/13/12 13:53,1,34.697205,-93.082702
70015,WALDRON,AR,6/13/12 13:53,7/10/16 22:45,1,34.970449,-94.04394
70016,HARRISBURG,AR,6/13/12 13:53,9/14/20 22:29,1,35.484867,-90.680933
70017,WHITTON,AR,6/13/12 13:53,6/13/12 13:53,,,
70018,AUGUSTA,AR,6/13/12 13:53,6/13/12 13:53,1,35.314676,-91.357758
70019,SAFFELL,AR,6/13/12 13:53,6/13/12 13:53,1,35.911427,-91.342224
70020,RUPERT,AR,6/13/12 13:53,5/31/19 14:13,1,35.633088,-92.718224
70021,STARK,AR,6/13/12 13:53,6/13/12 13:53,1,35.570219,-92.195605
70022,COAL HILL,AR,6/13/12 13:53,7/10/16 22:11,1,35.426377,-93.664245
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,1,35.780689,-93.069678
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,2,35.792528,-93.063619
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,3,35.807353,-93.059825
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,4,35.81965,-93.062525
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,5,35.829975,-93.067767
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,6,35.858128,-93.061886
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,7,35.851203,-93.049267
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,8,35.555217,-93.043672
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,9,35.8733,-93.042142
70023,LURTON,AR,5/9/12 18:01,5/9/12 18:01,10,35.885372,-93.0372
70024,MASSARD,AR,6/13/12 13:53,6/13/12 13:53,1,35.351709,-94.331041
70025,MAYNARD,AR,6/13/12 13:53,6/13/12 13:53,1,36.443689,-90.923635
70026,ZION,AR,6/13/12 13:53,6/13/12 13:53,1,36.098917,-91.735378
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,1,36.406109,-92.1148
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,2,36.394986,-92.110407
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,3,36.381623,-92.112348
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,4,36.367105,-92.110368
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,5,36.353408,-92.109782
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,6,36.339792,-92.105281
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,7,36.329198,-92.094745
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,8,36.316894,-92.08963
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,9,36.305326,-92.081857
70027,FULTON,AR,5/9/12 18:01,5/9/12 18:01,10,36.29364,-92.07454
70028,COMPTON,AR,5/9/12 18:01,4/25/19 16:50,1,36.120619,-93.280163
70029,AVOCA,AR,6/13/12 13:53,5/31/19 13:43,1,36.405313,-94.109914
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,1,35.615745,-94.344455
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,2,35.615,-94.353596
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,3,35.609346,-94.356551
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,4,35.604183,-94.353507
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,5,35.601432,-94.34734
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,6,35.597086,-94.351111
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,7,35.595399,-94.358606
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,8,35.588628,-94.361633
70049,RUDY,AR,5/9/12 18:01,5/9/12 18:01,9,35.582802,-94.359255
