"state","id","Route.Stop","name","start_date_j","start_month","hour","start_time_s","start_time_c","start_time_cat","Route.Latitude","Route.Longitude","year","stop_des","wind","sky","noise","cars","moon","dir","species","min.1","min.2","min.3","min.4","min.5","min.6","TotalDetections","MaxDetections","st_id","BCR","site"
"MD","460150",9,"INDIANTOWN",156,6,9,0.58070295571094,-0.814115518356319,"dawn",38.20181,-75.41114,2009,"",1,0,0,NA,"1",NA,"CWWI",1,2,2,2,2,2,11,2,"MD--460150",30,"MD--460150..9"
"MD","460150",6,"INDIANTOWN",156,6,9,0.58070295571094,-0.814115518356319,"dawn",38.20181,-75.41114,2009,"",1,0,1,NA,"1",NA,"CWWI",3,2,2,2,4,3,16,4,"MD--460150",30,"MD--460150..6"
"MD","460150",3,"INDIANTOWN",156,6,9,0.58070295571094,-0.814115518356319,"dawn",38.20181,-75.41114,2009,"",1,0,1,NA,"1",NA,"CWWI",1,1,0,1,0,0,3,1,"MD--460150",30,"MD--460150..3"
"MD","460150",7,"INDIANTOWN",156,6,9,0.58070295571094,-0.814115518356319,"dawn",38.20181,-75.41114,2009,"",1,0,1,NA,"1",NA,"CWWI",1,2,1,1,1,1,7,2,"MD--460150",30,"MD--460150..7"
"MD","460150",10,"INDIANTOWN",156,6,9,0.58070295571094,-0.814115518356319,"dawn",38.20181,-75.41114,2009,"",1,0,0,NA,"1",NA,"CWWI",3,4,2,3,2,2,16,4,"MD--460150",30,"MD--460150..10"
"MD","981236",7,"APG AA2",160,6,2,0.594822786751341,0.803856860617217,"night",NA,NA,2012,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"MD--981236",NA,"MD--981236..7"
"MD","981236",7,"APG AA2",157,6,23,-0.0130895955713448,0.999914327574007,"night",NA,NA,2009,"",1,2,0,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"MD--981236",NA,"MD--981236..7"
"MD","981236",7,"APG AA2",149,5,23,-0.121869343405148,0.992546151641322,"night",NA,NA,2010,"",0,0,0,NA,"0",NA,"CWWI",1,1,1,1,1,1,6,1,"MD--981236",NA,"MD--981236..7"
"NC","630118",1,"WACO",174,6,9,0.707106781186548,-0.707106781186547,"dawn",35.37141,-81.65066,2010,"",1,1,1,NA,"1",NA,"CWWI",0,0,0,1,0,0,1,1,"NC--630118",29,"NC--630118..1"
"NC","630118",5,"WACO",174,6,9,0.707106781186548,-0.707106781186547,"dawn",35.37141,-81.65066,2010,"",1,1,1,NA,"1",NA,"CWWI",0,0,0,0,0,1,1,1,"NC--630118",29,"NC--630118..5"
"NC","630119",3,"SAWMILL",181,7,1,0.38268343236509,0.923879532511287,"night",35.82787,-81.64053,2010,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,2,1,7,2,"NC--630119",29,"NC--630119..3"
"NC","630119",9,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,0,NA,"1",NA,"CWWI",1,1,0,1,0,0,3,1,"NC--630119",29,"NC--630119..9"
"NC","630119",2,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630119",29,"NC--630119..2"
"NC","630119",10,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,1,NA,"1",NA,"CWWI",1,1,0,0,1,1,4,1,"NC--630119",29,"NC--630119..10"
"NC","630119",4,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,0,NA,"1",NA,"CWWI",2,3,2,2,2,3,14,3,"NC--630119",29,"NC--630119..4"
"NC","630119",8,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,0,NA,"1",NA,"CWWI",2,2,3,2,2,2,13,3,"NC--630119",29,"NC--630119..8"
"NC","630119",7,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,0,NA,"1",NA,"CWWI",1,1,2,1,1,2,8,2,"NC--630119",29,"NC--630119..7"
"NC","630119",6,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,1,NA,"1",NA,"CWWI",1,3,2,4,4,4,18,4,"NC--630119",29,"NC--630119..6"
"NC","630119",4,"SAWMILL",181,7,1,0.38268343236509,0.923879532511287,"night",35.82787,-81.64053,2010,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,1,1,10,2,"NC--630119",29,"NC--630119..4"
"NC","630119",7,"SAWMILL",181,7,1,0.38268343236509,0.923879532511287,"night",35.82787,-81.64053,2010,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630119",29,"NC--630119..7"
"NC","630119",6,"SAWMILL",181,7,1,0.38268343236509,0.923879532511287,"night",35.82787,-81.64053,2010,"",1,0,1,NA,"1",NA,"CWWI",0,1,0,0,0,0,1,1,"NC--630119",29,"NC--630119..6"
"NC","630119",8,"SAWMILL",181,7,1,0.38268343236509,0.923879532511287,"night",35.82787,-81.64053,2010,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,2,2,2,9,2,"NC--630119",29,"NC--630119..8"
"NC","630119",3,"SAWMILL",169,6,2,0.5,0.866025403784439,"night",35.82787,-81.64053,2011,"",1,0,0,NA,"1",NA,"CWWI",2,2,3,3,3,3,16,3,"NC--630119",29,"NC--630119..3"
"NC","630204",2,"MAPLE HILL",144,5,22,-0.321439465303162,0.946930129495106,"night",34.5906,-77.79294,2013,"",1,1,0,NA,"1",NA,"CWWI",0,0,1,0,0,1,2,1,"NC--630204",27,"NC--630204..2"
"NC","630204",2,"MAPLE HILL",132,5,21,-0.625923472184059,0.779884483092882,"dusk",34.5906,-77.79294,2014,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"NC--630204",27,"NC--630204..2"
"NC","630204",6,"MAPLE HILL",151,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2015,"",1,1,0,NA,"1",NA,"CWWI",1,1,1,2,1,1,7,2,"NC--630204",27,"NC--630204..6"
"NC","630204",5,"MAPLE HILL",144,5,22,-0.321439465303162,0.946930129495106,"night",34.5906,-77.79294,2013,"",1,0,0,NA,"1",NA,"CWWI",0,0,0,0,0,1,1,1,"NC--630204",27,"NC--630204..5"
"NC","630204",1,"MAPLE HILL",152,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2016,"",1,1,1,NA,"1",NA,"CWWI",1,2,1,2,3,2,11,3,"NC--630204",27,"NC--630204..1"
"NC","630204",5,"MAPLE HILL",137,5,22,-0.333806859233771,0.942641491092178,"night",34.5906,-77.79294,2019,"",1,2,2,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"NC--630204",27,"NC--630204..5"
"NC","630204",3,"MAPLE HILL",144,5,22,-0.321439465303162,0.946930129495106,"night",34.5906,-77.79294,2013,"",1,1,0,NA,"1",NA,"CWWI",3,3,2,2,2,2,14,3,"NC--630204",27,"NC--630204..3"
"NC","630204",1,"MAPLE HILL",144,5,22,-0.321439465303162,0.946930129495106,"night",34.5906,-77.79294,2013,"",1,1,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630204",27,"NC--630204..1"
"NC","630204",9,"MAPLE HILL",151,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2015,"",1,1,0,NA,"1",NA,"CWWI",1,0,0,0,0,0,1,1,"NC--630204",27,"NC--630204..9"
"NC","630204",6,"MAPLE HILL",144,5,22,-0.321439465303162,0.946930129495106,"night",34.5906,-77.79294,2013,"",1,0,0,NA,"1",NA,"CWWI",1,0,1,1,1,1,5,1,"NC--630204",27,"NC--630204..6"
"NC","630204",5,"MAPLE HILL",160,6,21,-0.511293086077053,0.859406411501452,"dusk",34.5906,-77.79294,2017,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,1,2,7,2,"NC--630204",27,"NC--630204..5"
"NC","630204",1,"MAPLE HILL",132,5,21,-0.625923472184059,0.779884483092882,"dusk",34.5906,-77.79294,2014,"",1,0,1,NA,"1",NA,"CWWI",2,3,2,1,2,1,11,3,"NC--630204",27,"NC--630204..1"
"NC","630204",1,"MAPLE HILL",151,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2015,"",1,1,1,NA,"1",NA,"CWWI",1,2,1,2,3,2,11,3,"NC--630204",27,"NC--630204..1"
"NC","630204",9,"MAPLE HILL",152,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2016,"",1,1,0,NA,"1",NA,"CWWI",1,0,0,0,0,0,1,1,"NC--630204",27,"NC--630204..9"
"NC","630204",2,"MAPLE HILL",152,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2016,"",1,1,1,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"NC--630204",27,"NC--630204..2"
"NC","630204",4,"MAPLE HILL",132,5,21,-0.625923472184059,0.779884483092882,"dusk",34.5906,-77.79294,2014,"",1,0,0,NA,"1",NA,"CWWI",2,1,1,0,1,1,6,2,"NC--630204",27,"NC--630204..4"
"NC","630204",3,"MAPLE HILL",152,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2016,"",1,1,0,NA,"1",NA,"CWWI",3,2,2,3,3,3,16,3,"NC--630204",27,"NC--630204..3"
"NC","630204",3,"MAPLE HILL",132,5,21,-0.625923472184059,0.779884483092882,"dusk",34.5906,-77.79294,2014,"",1,0,0,NA,"1",NA,"CWWI",3,3,3,2,3,3,17,3,"NC--630204",27,"NC--630204..3"
"NC","630204",6,"MAPLE HILL",132,5,21,-0.625923472184059,0.779884483092882,"dusk",34.5906,-77.79294,2014,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630204",27,"NC--630204..6"
"NC","630204",9,"MAPLE HILL",160,6,21,-0.511293086077053,0.859406411501452,"dusk",34.5906,-77.79294,2017,"",1,0,1,NA,"1",NA,"CWWI",1,0,0,1,1,1,4,1,"NC--630204",27,"NC--630204..9"
"NC","630204",3,"MAPLE HILL",137,5,22,-0.333806859233771,0.942641491092178,"night",34.5906,-77.79294,2019,"",1,2,1,NA,"1",NA,"CWWI",3,3,3,2,2,2,15,3,"NC--630204",27,"NC--630204..3"
"NC","630204",4,"MAPLE HILL",137,5,22,-0.333806859233771,0.942641491092178,"night",34.5906,-77.79294,2019,"",1,2,2,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630204",27,"NC--630204..4"
"NC","630204",6,"MAPLE HILL",152,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2016,"",1,1,0,NA,"1",NA,"CWWI",1,1,1,2,1,1,7,2,"NC--630204",27,"NC--630204..6"
"NC","630204",3,"MAPLE HILL",151,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2015,"",1,1,0,NA,"1",NA,"CWWI",3,2,2,3,3,2,15,3,"NC--630204",27,"NC--630204..3"
"NC","630204",1,"MAPLE HILL",160,6,21,-0.511293086077053,0.859406411501452,"dusk",34.5906,-77.79294,2017,"",0,0,1,NA,"0",NA,"CWWI",1,0,0,1,1,1,4,1,"NC--630204",27,"NC--630204..1"
"NC","630204",6,"MAPLE HILL",160,6,21,-0.511293086077053,0.859406411501452,"dusk",34.5906,-77.79294,2017,"",1,0,1,NA,"1",NA,"CWWI",1,1,2,2,2,2,10,2,"NC--630204",27,"NC--630204..6"
"NC","630204",2,"MAPLE HILL",151,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2015,"",1,1,1,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"NC--630204",27,"NC--630204..2"
"NC","630204",5,"MAPLE HILL",151,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2015,"",1,1,1,NA,"1",NA,"CWWI",1,1,1,1,0,0,4,1,"NC--630204",27,"NC--630204..5"
"NC","630204",5,"MAPLE HILL",132,5,21,-0.625923472184059,0.779884483092882,"dusk",34.5906,-77.79294,2014,"",1,0,0,NA,"1",NA,"CWWI",2,2,1,1,1,1,8,2,"NC--630204",27,"NC--630204..5"
"NC","630204",5,"MAPLE HILL",152,6,21,-0.662620048215738,0.748955720789002,"dusk",34.5906,-77.79294,2016,"",1,1,1,NA,"1",NA,"CWWI",1,1,1,1,0,0,4,1,"NC--630204",27,"NC--630204..5"
"NC","630204",2,"MAPLE HILL",137,5,22,-0.333806859233771,0.942641491092178,"night",34.5906,-77.79294,2019,"",1,2,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630204",27,"NC--630204..2"
"NC","630204",3,"MAPLE HILL",160,6,21,-0.511293086077053,0.859406411501452,"dusk",34.5906,-77.79294,2017,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,2,2,2,9,2,"NC--630204",27,"NC--630204..3"
"NC","630204",4,"MAPLE HILL",160,6,21,-0.511293086077053,0.859406411501452,"dusk",34.5906,-77.79294,2017,"",1,0,1,NA,"1",NA,"CWWI",1,1,2,2,3,3,12,3,"NC--630204",27,"NC--630204..4"
"NC","630204",1,"MAPLE HILL",137,5,22,-0.333806859233771,0.942641491092178,"night",34.5906,-77.79294,2019,"",1,2,1,NA,"1",NA,"CWWI",0,1,0,0,0,0,1,1,"NC--630204",27,"NC--630204..1"
"NC","630210",2,"PINETOPS",155,6,21,-0.672366807434668,0.740218127486832,"dusk",35.86489,-77.72113,2012,"",1,1,1,NA,"1",NA,"CWWI",1,1,1,1,0,0,4,1,"NC--630210",27,"NC--630210..2"
"NC","630210",6,"PINETOPS",169,6,9,0.540974471367994,-0.841039012964392,"dawn",35.86489,-77.72113,2010,"",1,2,2,NA,"1",NA,"CWWI",1,1,1,1,0,0,4,1,"NC--630210",27,"NC--630210..6"
"NC","630210",6,"PINETOPS",145,5,22,-0.390731128489274,0.92050485345244,"night",35.86489,-77.72113,2013,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"NC--630210",27,"NC--630210..6"
"NC","630210",7,"PINETOPS",145,5,22,-0.390731128489274,0.92050485345244,"night",35.86489,-77.72113,2013,"",1,0,2,NA,"1",NA,"CWWI",1,1,0,0,0,1,3,1,"NC--630210",27,"NC--630210..7"
"NC","630210",2,"PINETOPS",134,5,8,0.7283709698824,-0.685182990326359,"dawn",35.86489,-77.72113,2011,"",1,1,1,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"NC--630210",27,"NC--630210..2"
"NC","630210",9,"PINETOPS",145,5,22,-0.390731128489274,0.92050485345244,"night",35.86489,-77.72113,2013,"",1,1,1,NA,"1",NA,"CWWI",0,0,1,1,1,0,3,1,"NC--630210",27,"NC--630210..9"
"NC","630212",3,"COKESBURY",144,5,21,-0.598324600570659,0.80125381269106,"dusk",35.52441,-78.90815,2013,"",1,0,2,NA,"1",NA,"CWWI",0,0,0,1,0,0,1,1,"NC--630212",27,"NC--630212..3"
"NC","630212",5,"COKESBURY",144,5,21,-0.598324600570659,0.80125381269106,"dusk",35.52441,-78.90815,2013,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630212",27,"NC--630212..5"
"NC","630212",6,"COKESBURY",144,5,21,-0.598324600570659,0.80125381269106,"dusk",35.52441,-78.90815,2013,"",1,0,1,NA,"1",NA,"CWWI",1,0,0,0,0,0,1,1,"NC--630212",27,"NC--630212..6"
"NC","630212",1,"COKESBURY",144,5,21,-0.598324600570659,0.80125381269106,"dusk",35.52441,-78.90815,2013,"",1,0,1,NA,"1",NA,"CWWI",0,0,0,0,0,1,1,1,"NC--630212",27,"NC--630212..1"
"NC","630215",2,"BISCOE",166,6,21,-0.685182990326359,0.7283709698824,"dusk",35.33942,-79.8018,2014,"",0,2,1,NA,"0",NA,"CWWI",1,1,1,0,0,0,3,1,"NC--630215",29,"NC--630215..2"
"NC","630215",1,"BISCOE",166,6,21,-0.685182990326359,0.7283709698824,"dusk",35.33942,-79.8018,2014,"",0,2,0,NA,"0",NA,"CWWI",0,0,0,0,0,1,1,1,"NC--630215",29,"NC--630215..1"
"NC","630216",6,"WILGROVE",152,6,9,0.685182990326359,-0.7283709698824,"dawn",35.24251,-80.66317,2009,"",1,0,2,NA,"1",NA,"CWWI",0,0,0,1,0,0,1,1,"NC--630216",29,"NC--630216..6"
"NC","630218",7,"HULLS CROSSROADS",139,5,10,0.461748613235034,-0.887010833178222,"day",35.567,-81.38964,2010,"",1,0,0,NA,"1",NA,"CWWI",1,1,2,1,0,1,6,2,"NC--630218",29,"NC--630218..7"
"NC","630218",6,"HULLS CROSSROADS",169,6,4,0.866025403784439,0.5,"dawn",35.55763,-81.40355,2011,"",1,0,0,NA,"1",NA,"CWWI",0,1,1,0,1,1,4,1,"NC--630218",29,"NC--630218..6"
"NC","630218",9,"HULLS CROSSROADS",139,5,10,0.461748613235034,-0.887010833178222,"day",35.59073,-81.36851,2010,"",1,0,2,NA,"1",NA,"CWWI",3,2,1,2,1,3,12,3,"NC--630218",29,"NC--630218..9"
"NC","630218",10,"HULLS CROSSROADS",169,6,4,0.866025403784439,0.5,"dawn",35.60398,-81.35522,2011,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,2,3,9,3,"NC--630218",29,"NC--630218..10"
"NC","630218",10,"HULLS CROSSROADS",139,5,10,0.461748613235034,-0.887010833178222,"day",35.60398,-81.35522,2010,"",1,0,1,NA,"1",NA,"CWWI",1,1,2,2,3,3,12,3,"NC--630218",29,"NC--630218..10"
"NC","630224",10,"DORTCHES",178,6,21,-0.681998360062499,0.73135370161917,"dusk",35.99916,-77.83565,2015,"",1,1,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630224",27,"NC--630224..10"
"NC","630231",4,"JACKSON",183,7,2,0.518773258160521,0.854911870672947,"night",36.53343,-77.37665,2010,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630231",27,"NC--630231..4"
"NC","630231",6,"JACKSON",183,7,2,0.518773258160521,0.854911870672947,"night",36.53343,-77.37665,2010,"",1,0,0,NA,"1",NA,"CWWI",1,0,1,1,1,1,5,1,"NC--630231",27,"NC--630231..6"
"NC","630231",2,"JACKSON",183,7,2,0.518773258160521,0.854911870672947,"night",36.53343,-77.37665,2010,"",1,0,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630231",27,"NC--630231..2"
"NC","630231",7,"JACKSON",183,7,2,0.518773258160521,0.854911870672947,"night",36.53343,-77.37665,2010,"",1,0,1,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"NC--630231",27,"NC--630231..7"
"NC","630231",10,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,3,NA,"1",NA,"CWWI",0,0,1,0,1,0,2,1,"NC--630231",27,"NC--630231..10"
"NC","630231",9,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,1,NA,"1",NA,"CWWI",1,1,0,1,0,1,4,1,"NC--630231",27,"NC--630231..9"
"NC","630231",10,"JACKSON",166,6,10,0.453990499739547,-0.891006524188368,"day",36.53343,-77.37665,2011,"",1,0,2,NA,"1",NA,"CWWI",1,1,0,0,0,1,3,1,"NC--630231",27,"NC--630231..10"
"NC","630231",2,"JACKSON",162,6,2,0.700909264299851,0.713250449154182,"night",36.53343,-77.37665,2012,"",1,1,2,NA,"1",NA,"CWWI",3,3,2,2,2,2,14,3,"NC--630231",27,"NC--630231..2"
"NC","630231",9,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,1,NA,"1",NA,"CWWI",0,1,1,1,0,1,4,1,"NC--630231",27,"NC--630231..9"
"NC","630231",3,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,2,NA,"1",NA,"CWWI",1,2,2,2,2,2,11,2,"NC--630231",27,"NC--630231..3"
"NC","630231",7,"JACKSON",162,6,2,0.700909264299851,0.713250449154182,"night",36.53343,-77.37665,2012,"",1,1,0,NA,"1",NA,"CWWI",1,1,2,2,2,2,10,2,"NC--630231",27,"NC--630231..7"
"NC","630231",7,"JACKSON",166,6,10,0.453990499739547,-0.891006524188368,"day",36.53343,-77.37665,2011,"",1,1,1,NA,"1",NA,"CWWI",1,2,1,1,2,2,9,2,"NC--630231",27,"NC--630231..7"
"NC","630231",6,"JACKSON",162,6,2,0.700909264299851,0.713250449154182,"night",36.53343,-77.37665,2012,"",1,1,0,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"NC--630231",27,"NC--630231..6"
"NC","630231",6,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,1,NA,"1",NA,"CWWI",2,2,2,2,1,2,11,2,"NC--630231",27,"NC--630231..6"
"NC","630231",5,"JACKSON",183,7,2,0.518773258160521,0.854911870672947,"night",36.53343,-77.37665,2010,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,2,2,1,11,2,"NC--630231",27,"NC--630231..5"
"NC","630231",7,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,2,NA,"1",NA,"CWWI",3,3,2,3,1,2,14,3,"NC--630231",27,"NC--630231..7"
"NC","630231",7,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,2,NA,"1",NA,"CWWI",1,1,1,1,1,0,5,1,"NC--630231",27,"NC--630231..7"
"NC","630231",5,"JACKSON",166,6,10,0.453990499739547,-0.891006524188368,"day",36.53343,-77.37665,2011,"",1,1,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630231",27,"NC--630231..5"
"NC","630231",3,"JACKSON",162,6,2,0.700909264299851,0.713250449154182,"night",36.53343,-77.37665,2012,"",1,1,1,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630231",27,"NC--630231..3"
"NC","630231",5,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,0,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"NC--630231",27,"NC--630231..5"
"NC","630231",3,"JACKSON",166,6,10,0.453990499739547,-0.891006524188368,"day",36.53343,-77.37665,2011,"",1,1,1,NA,"1",NA,"CWWI",0,0,0,1,1,0,2,1,"NC--630231",27,"NC--630231..3"
"NC","630231",6,"JACKSON",166,6,10,0.453990499739547,-0.891006524188368,"day",36.53343,-77.37665,2011,"",1,1,0,NA,"1",NA,"CWWI",1,1,1,2,2,2,9,2,"NC--630231",27,"NC--630231..6"
"NC","630231",8,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,3,NA,"1",NA,"CWWI",1,0,1,2,0,0,4,2,"NC--630231",27,"NC--630231..8"
"NC","630231",2,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,2,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"NC--630231",27,"NC--630231..2"
"NC","630231",6,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,0,NA,"1",NA,"CWWI",1,0,1,1,1,1,5,1,"NC--630231",27,"NC--630231..6"
"NC","630231",1,"JACKSON",162,6,2,0.700909264299851,0.713250449154182,"night",36.53343,-77.37665,2012,"",1,1,0,NA,"1",NA,"CWWI",0,0,0,1,0,1,2,1,"NC--630231",27,"NC--630231..1"
"NC","630231",4,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,2,NA,"1",NA,"CWWI",1,1,1,1,1,0,5,1,"NC--630231",27,"NC--630231..4"
"NC","630231",3,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,1,NA,"1",NA,"CWWI",1,1,2,2,2,2,10,2,"NC--630231",27,"NC--630231..3"
"NC","630231",5,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,1,NA,"1",NA,"CWWI",0,0,0,0,1,1,2,1,"NC--630231",27,"NC--630231..5"
"NC","630231",8,"JACKSON",183,7,2,0.518773258160521,0.854911870672947,"night",36.53343,-77.37665,2010,"",1,0,1,NA,"1",NA,"CWWI",0,1,0,0,0,0,1,1,"NC--630231",27,"NC--630231..8"
"NC","630231",4,"JACKSON",156,6,21,-0.707106781186548,0.707106781186547,"dusk",36.53343,-77.37665,2014,"",1,1,2,NA,"1",NA,"CWWI",1,2,1,1,1,1,7,2,"NC--630231",27,"NC--630231..4"
"NC","630231",2,"JACKSON",143,5,22,-0.38268343236509,0.923879532511287,"night",36.53343,-77.37665,2013,"",1,0,2,NA,"1",NA,"CWWI",2,2,3,2,2,2,13,3,"NC--630231",27,"NC--630231..2"
"NC","630232",5,"BULLOCK",151,5,22,-0.442288690219001,0.896872741532688,"night",36.48646,-78.4893,2012,"",1,0,2,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630232",29,"NC--630232..5"
"NC","630232",8,"BULLOCK",127,5,22,-0.38268343236509,0.923879532511287,"night",36.49139,-78.5334,2014,"",1,0,2,NA,"1",NA,"CWWI",0,1,1,1,1,1,5,1,"NC--630232",29,"NC--630232..8"
"NC","630232",5,"BULLOCK",147,5,22,-0.461748613235034,0.887010833178222,"night",36.48646,-78.4893,2015,"",1,2,0,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"NC--630232",29,"NC--630232..5"
"NC","630232",5,"BULLOCK",133,5,22,-0.461748613235034,0.887010833178222,"night",36.48646,-78.4893,2019,"",1,1,1,NA,"1",NA,"CWWI",2,2,2,2,2,2,12,2,"NC--630232",29,"NC--630232..5"
"NC","630232",4,"BULLOCK",127,5,22,-0.480988768919388,0.876726755707508,"night",36.47184,-78.48269,2017,"",1,0,0,NA,"1",NA,"CWWI",1,0,0,0,0,1,2,1,"NC--630232",29,"NC--630232..4"
"NC","630232",4,"BULLOCK",147,5,22,-0.461748613235034,0.887010833178222,"night",36.47184,-78.48269,2015,"",1,2,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630232",29,"NC--630232..4"
"NC","630232",5,"BULLOCK",143,5,21,-0.67559020761566,0.737277336810124,"dusk",36.48646,-78.4893,2007,"",NA,0,0,NA,NA,NA,"CWWI",1,0,0,1,0,0,2,1,"NC--630232",29,"NC--630232..5"
"NC","630232",4,"BULLOCK",133,5,22,-0.461748613235034,0.887010833178222,"night",36.47184,-78.48269,2019,"",1,1,1,NA,"1",NA,"CWWI",3,3,3,3,2,2,16,3,"NC--630232",29,"NC--630232..4"
"NC","630232",6,"BULLOCK",171,6,10,0.362438038283702,-0.932007869282798,"day",36.49457,-78.50306,2010,"",1,0,0,NA,"1",NA,"CWWI",0,1,0,0,1,1,3,1,"NC--630232",29,"NC--630232..6"
"NC","630232",5,"BULLOCK",127,5,22,-0.480988768919388,0.876726755707508,"night",36.48646,-78.4893,2017,"",1,0,0,NA,"1",NA,"CWWI",1,1,1,1,1,1,6,1,"NC--630232",29,"NC--630232..5"
"NC","630232",5,"BULLOCK",171,6,10,0.362438038283702,-0.932007869282798,"day",36.48646,-78.4893,2010,"",1,0,0,NA,"1",NA,"CWWI",2,2,2,1,2,2,11,2,"NC--630232",29,"NC--630232..5"
